property_id,street_address,city,city_encoded,num_bedrooms,num_bathrooms,square_feet,price,image_filename
8915,8262 Reseda Avenue,"Fontana, CA",119,3,2,1678,405000,8915.jpg
8916,1501 N E ST,"San Bernardino, CA",318,3,2,1530,350000,8916.jpg
8917,11865 Rustic Place,"Fontana, CA",119,2,1.1,918,355000,8917.jpg
8918,329 E Sherwood Boulevard,"Big Bear, CA",38,3,2,1689,359900,8918.jpg
8919,8459 Frankfort Avenue,"Fontana, CA",119,3,1,1405,365000,8919.jpg
8920,14174 Green Vista Drive,"Fontana, CA",119,3,2,1103,355000,8920.jpg
8921,9394 Lime Avenue,"Fontana, CA",119,3,1,744,349950,8921.jpg
8922,14489 Oak Knoll Court,"Fontana, CA",119,3,2.1,1258,375000,8922.jpg
8923,27568 7th Street,"Highland, CA",145,3,2,1330,354000,8923.jpg
8924,60460 Granada Drive,"Joshua Tree, CA",160,3,2,1144,399000,8924.jpg
8925,17452 Mesquite Road,"Apple Valley, CA",15,3,2.1,2175,374950,8925.jpg
8926,3262 N Mayfield Avenue,"San Bernardino, CA",318,3,1,1345,359900,8926.jpg
8927,7600 Madrona Avenue,"Fontana, CA",119,3,2,1343,393000,8927.jpg
8928,632 E G Street,"Ontario, CA",258,3,1,1036,399900,8928.jpg
8929,18507 Damon Drive,"Hesperia, CA",143,4,2,2650,359900,8929.jpg
8932,3865 ANTELOPE CREEK Drive,"Ontario, CA",258,2,2,882,379000,8932.jpg
8933,18170 Fairview Drive,"Fontana, CA",119,3,2,1222,359000,8933.jpg
8935,916 S Encina Avenue,"Rialto, CA",307,5,3,1923,389999,8935.jpg
8936,12022 Glenheather Drive,"Fontana, CA",119,3,2.1,1253,359000,8936.jpg
8937,439 Tanglewood Drive,"Big Bear, CA",38,4,2,1708,399900,8937.jpg
8938,9185 Elm Avenue,"Fontana, CA",119,5,2,1540,385000,8938.jpg
8939,25675 Pasito Street,"San Bernardino, CA",318,4,2,1627,360000,8939.jpg
8940,190 S 3rd Avenue,"Upland, CA",381,2,1,900,399000,8940.jpg
8941,8664 Mango Avenue,"Fontana, CA",119,3,1,1250,349900,8941.jpg
8944,1129 N Mulberry Avenue,"Rialto, CA",307,3,2.1,1540,369900,8944.jpg
8945,27344 Matterhorn Drive,"Lake Arrowhead, CA",182,3,4,1949,379900,8945.jpg
8946,19471 Tonto Road,"Apple Valley, CA",15,4,3,2850,350000,8946.jpg
8947,6727 Park Avenue,"Rialto, CA",307,3,2,1363,375000,8947.jpg
8948,1219 Alderwood Lane,"Mentone, CA",214,3,2,1392,364900,8948.jpg
8949,495 W 25th Street,"San Bernardino, CA",318,3,1.1,2058,349900,8949.jpg
8950,1225 Fox Farm Road,"Big Bear, CA",38,3,2,1120,369000,8950.jpg
8951,13889 Periwinkle Court,"Hesperia, CA",143,5,3,2607,345000,8951.jpg
8952,14189 Sierra Grande Street,"Adelanto, CA",2,5,3,3069,370000,8952.jpg
8953,333 Heliotrope Drive,"Lake Arrowhead, CA",182,3,2,1023,360000,8953.jpg
8954,917 Calhoun Street,"Redlands, CA",304,4,2,1144,347900,8954.jpg
8956,14490 Oak Knoll Circle,"Fontana, CA",119,3,2,1258,399000,8956.jpg
8957,14920 Merrill Avenue,"Fontana, CA",119,3,2,1403,395000,8957.jpg
8958,15519 Citron Avenue,"Fontana, CA",119,3,2,1043,369000,8958.jpg
8959,1059 N Sierra Way,"San Bernardino, CA",318,4,1.1,1528,350000,8959.jpg
8961,618 N PLUM Street,"Ontario, CA",258,2,1,916,379900,8961.jpg
8962,15645 Mallory Drive,"Fontana, CA",119,5,2,1433,395000,8962.jpg
8963,667 Talmadge Road,"Big Bear, CA",38,4,4,2400,365000,8963.jpg
8964,14978 Palm Street,"Hesperia, CA",143,4,3,2140,395000,8964.jpg
8965,6041 Shepherd Drive,"San Bernardino, CA",318,3,3,1560,399000,8965.jpg
8966,48 Dearborn Circle,"Redlands, CA",304,3,2,1260,349900,8966.jpg
8967,6404 Airway Avenue,"Yucca Valley, CA",414,4,2,2313,399000,8967.jpg
8968,575 Courtland Drive,"San Bernardino, CA",318,4,2,1774,349900,8968.jpg
8969,1361 Whitewood Drive,"Mentone, CA",214,3,2,1295,355000,8969.jpg
8970,470 Vista Lane,"Big Bear, CA",38,3,2,1638,349000,8970.jpg
8971,15480 Ceres Ave.,"Fontana, CA",119,3,2,1352,369900,8971.jpg
8972,13948 Mountain High Drive,"Fontana, CA",119,3,2,953,359900,8972.jpg
8973,995 W 56th Street,"San Bernardino, CA",318,3,2,1186,359999,8973.jpg
8974,3965 Modesto Drive,"San Bernardino, CA",318,4,2,1408,389900,8974.jpg
8975,1128 W Van Koevering Street,"Rialto, CA",307,4,2.1,1811,376000,8975.jpg
8976,15563 Riviera Lane,"Fontana, CA",119,3,2.1,1653,400000,8976.jpg
8977,832 Elysian Boulevard,"Big Bear, CA",38,3,2,1450,399000,8977.jpg
8978,483 E Jackson Street,"Rialto, CA",307,4,2,1797,389900,8978.jpg
8979,18825 Siskiyou Road,"Apple Valley, CA",15,3,2,2488,368900,8979.jpg
8981,8968 Daisy Road,"Oak Hills, CA",251,3,2,1803,349999,8981.jpg
8982,1430 Tejon Avenue,"Colton, CA",83,4,2,1568,359900,8982.jpg
8983,7288 KENYON Avenue,"Hesperia, CA",143,4,3,2702,358000,8983.jpg
8984,8011 Anaconda Avenue,"Oak Hills, CA",251,4,3,2218,405000,8984.jpg
8985,992 N Willow Avenue,"Rialto, CA",307,4,2,1260,379900,8985.jpg
8986,11460 Springrock Lane,"Fontana, CA",119,4,2.1,1799,395000,8986.jpg
8987,1204 Del Haven Court,"Redlands, CA",304,3,2,1395,399900,8987.jpg
8988,8975 Beech Avenue,"Fontana, CA",119,4,2,1302,369900,8988.jpg
8991,1222 Tourmaline Avenue,"Mentone, CA",214,3,2,1643,390000,8991.jpg
8993,250 Coburn Street,"Colton, CA",83,2,2,1225,349000,8993.jpg
8994,4526 Brookview Court,"Chino Hills, CA",78,3,1.1,1300,399000,8994.jpg
8995,12018 Glenheather Drive,"Fontana, CA",119,3,2,953,359900,8995.jpg
8996,63449 Rocking Chair Road,"Joshua Tree, CA",160,1,1,1260,399900,8996.jpg
8997,9085 Acacia Avenue,"Fontana, CA",119,3,2,1582,359000,8997.jpg
8999,235 W Orange Street,"San Bernardino, CA",318,3,2,1298,365000,8999.jpg
9000,12993 Ivy Hill Ct,"Victorville, CA",391,5,3.1,2707,375000,9000.jpg
9001,7474 Calpella Avenue,"Hesperia, CA",143,4,3.1,2604,379999,9001.jpg
9003,13120 Modoc Court,"Apple Valley, CA",15,3,2,2630,365000,9003.jpg
9004,16393 Shenandoah Road,"Apple Valley, CA",15,4,3,2408,382000,9004.jpg
9005,10897 Sunnyside Drive,"Yucaipa, CA",413,4,2.1,2234,405000,9005.jpg
9006,1305 Hunter Drive,"Redlands, CA",304,4,2,1544,378000,9006.jpg
9008,17078 Holguin Court,"Fontana, CA",119,4,3,1502,390000,9008.jpg
9010,35842 County Line Road,"Yucaipa, CA",413,2,2,1426,347800,9010.jpg
9011,510 N PALM Avenue,"Ontario, CA",258,3,2,1170,399000,9011.jpg
9012,985 N Althea Avenue,"Rialto, CA",307,3,2,1464,384800,9012.jpg
9014,268 N Wisteria Avenue,"Rialto, CA",307,4,2,1377,399900,9014.jpg
9015,840 Falcon Lane,"Redlands, CA",304,4,2,1225,354000,9015.jpg
9017,8541 Emerald Avenue,"Fontana, CA",119,3,1,1059,359900,9017.jpg
9018,11969 Blackstone Court,"Fontana, CA",119,3,2.1,1394,389900,9018.jpg
9019,781 E Margarita Road,"Rialto, CA",307,3,2,1679,387800,9019.jpg
9020,6015 Arden Avenue,"Highland, CA",145,3,2,1860,369800,9020.jpg
9021,7020 Laurel Place,"Highland, CA",145,3,2,1530,359800,9021.jpg
9022,1128 W D Street,"Ontario, CA",258,3,1.1,1000,384999,9022.jpg
9023,934 N Althea Avenue,"Rialto, CA",307,3,2,1796,365000,9023.jpg
9024,1365 N Crescent Avenue N,"San Bernardino, CA",318,4,2.1,2038,359900,9024.jpg
9025,11863 Cornell,"Yucaipa, CA",413,3,2.1,1770,369900,9025.jpg
9026,17444 Holly Drive,"Fontana, CA",119,3,2,1420,379000,9026.jpg
9027,15085 Alyssum Court,"Fontana, CA",119,4,3,1862,389900,9027.jpg
9028,236 E Edgemont Drive,"San Bernardino, CA",318,4,3,1925,395000,9028.jpg
9029,479 Casey Court,"Colton, CA",83,3,2.1,1406,395000,9029.jpg
9030,1416 W Wedgewood Street,"Rialto, CA",307,3,2,1471,380000,9030.jpg
9031,1257 Sand Canyon Court,"Big Bear, CA",38,4,2,1524,399900,9031.jpg
9032,43489 Sheephorn Road,"Big Bear, CA",38,3,2,1738,399900,9032.jpg
9033,324 Fir Street,"Crestline, CA",92,3,3,1578,350000,9033.jpg
9034,22669 Minona Drive,"Grand Terrace, CA",131,3,2,1570,383900,9034.jpg
9035,13320 Winter Park Street,"Victorville, CA",391,5,4,2740,346000,9035.jpg
9036,35062 Comberton Street,"Yucaipa, CA",413,3,2,1339,349000,9036.jpg
9037,571 Grass Valley Road,"Lake Arrowhead, CA",182,3,3,2222,375000,9037.jpg
9038,511 University Place,"Redlands, CA",304,4,2,1398,375000,9038.jpg
9039,15785 Paine Street,"Fontana, CA",119,4,2.1,1338,359900,9039.jpg
9040,23896 Wildwood Lane,"Crestline, CA",92,4,3,2418,375000,9040.jpg
9041,42504 Alta Vista Avenue,"Big Bear, CA",38,3,2,1455,399900,9041.jpg
9042,626 E State Street,"Redlands, CA",304,3,2,1825,390000,9042.jpg
9043,25573 18th Street,"San Bernardino, CA",318,4,3,1698,390000,9043.jpg
9044,117 S Lamarr Street,"Rialto, CA",307,3,2,1246,359000,9044.jpg
9045,6707 Osbun Road,"San Bernardino, CA",318,4,2,1895,390000,9045.jpg
9046,2675 Viking Lane,"Running Springs, CA",316,4,3,2390,396000,9046.jpg
9047,441 E Valley Boulevard,"Colton, CA",83,3,2,1484,385000,9047.jpg
9048,17678 Merrill Avenue,"Fontana, CA",119,4,2,1550,370000,9048.jpg
9051,7545 PINON Drive,"Yucca Valley, CA",414,4,2,2161,379000,9051.jpg
9052,12293 Malahini Place,"Victorville, CA",391,4,3,3393,379000,9052.jpg
9053,4830 Genevieve Street,"San Bernardino, CA",318,5,2,1858,399000,9053.jpg
9054,12746 Santa Anita,"Victorville, CA",391,3,3,3246,384900,9054.jpg
9055,1551 Campus Avenue,"Redlands, CA",304,3,2,1040,365000,9055.jpg
9056,18616 Main Street,"Hesperia, CA",143,4,3,2176,360000,9056.jpg
9058,1426 W Jackson Street,"Rialto, CA",307,3,2,1240,395000,9058.jpg
9059,770 Pinon Road,"Pinon Hills, CA",284,3,1.1,2374,390000,9059.jpg
9061,670 Eureka Drive,"Big Bear, CA",38,2,1,1239,350000,9061.jpg
9063,15058 Zircon Drive,"Victorville, CA",391,5,3,3682,388888,9063.jpg
9064,26288 29th Street,"Highland, CA",145,3,2,1812,369000,9064.jpg
9065,413 Doyle Avenue,"Redlands, CA",304,4,2,1644,373500,9065.jpg
9066,1139 W 19TH Street,"San Bernardino, CA",318,5,3,1880,399000,9066.jpg
9067,8957 Wilmont Street,"Phelan, CA",279,4,2,2297,379000,9067.jpg
9068,11946 Sierra Road,"Victorville, CA",391,5,3,2438,348990,9068.jpg
9069,16135 Palm Street,"Hesperia, CA",143,3,2,1730,399000,9069.jpg
9070,13600 Sierra Vista Drive,"Victorville, CA",391,3,2,2182,347000,9070.jpg
9072,2649 Irvington Avenue,"San Bernardino, CA",318,3,2,1337,355000,9072.jpg
9073,185 E Home Street,"Rialto, CA",307,3,2,1728,350000,9073.jpg
9074,34978 Hollyoak Way,"Yucaipa, CA",413,4,2.1,1951,399000,9074.jpg
9075,33839 Woody Lane,"Yucaipa, CA",413,4,2,1611,404999,9075.jpg
9076,408 Gold Mountain,"Big Bear, CA",38,3,3,2046,389900,9076.jpg
9077,671 N Millard Avenue,"Rialto, CA",307,3,2,1290,390000,9077.jpg
9078,11951 Foster Place,"Victorville, CA",391,5,3,2537,351990,9078.jpg
9079,12349 Los Moras Way,"Victorville, CA",391,4,4,3098,345000,9079.jpg
9080,443 Brentwood Drive,"Lake Arrowhead, CA",182,3,3,1978,399000,9080.jpg
9082,2250 John Matich Drive,"Colton, CA",83,4,2.1,1943,449000,9082.jpg
9083,622 Arth Drive,"Crestline, CA",92,4,3.1,2798,399600,9083.jpg
9086,2104 N Church Avenue,"Rialto, CA",307,4,3,1910,449999,9086.jpg
9087,802 N Madera Avenue,"Ontario, CA",258,3,2,1465,410000,9087.jpg
9088,5774 Magnolia Avenue,"Rialto, CA",307,3,2,1690,429900,9088.jpg
9089,2596 W Montecito Drive,"Rialto, CA",307,3,2.1,1748,420000,9089.jpg
9090,12895 Quail Vista Road,"Apple Valley, CA",15,4,2,2524,405000,9090.jpg
9091,7432 Shorthorn Street,"Chino, CA",79,3,2.1,1626,436085,9091.jpg
9092,230 W 55th Street,"San Bernardino, CA",318,5,3,2742,455000,9092.jpg
9093,15756 Flamingo Drive,"Fontana, CA",119,5,3,2268,424900,9093.jpg
9095,4695 David Way,"San Bernardino, CA",318,4,2,2024,429900,9095.jpg
9096,39177 Robin Road,"Big Bear, CA",38,3,1,1356,395000,9096.jpg
9097,3922 S Alberta Paseo Street,"Ontario, CA",258,3,2,1222,414990,9097.jpg
9098,1743 CALAVERAS Avenue,"Ontario, CA",258,5,2,1386,450000,9098.jpg
9099,17273 Russo Court,"Fontana, CA",119,4,3,1567,425000,9099.jpg
9100,12358 Snapdragon Street,"Rancho Cucamonga, CA",299,3,2.1,1084,449000,9100.jpg
9101,5839 Harrison Street,"Chino, CA",79,3,2,1096,454900,9101.jpg
9103,8262 Reseda Avenue,"Fontana, CA",119,3,2,1678,405000,9103.jpg
9104,1280 N Yucca Avenue,"Rialto, CA",307,5,3,2544,454900,9104.jpg
9105,688 W Lourdes Lane,"Rialto, CA",307,5,3,2554,455000,9105.jpg
9106,664 W Lourdes Lane,"Rialto, CA",307,5,3,2554,455000,9106.jpg
9107,691 W Lourdes Lane,"Rialto, CA",307,5,3,2554,455000,9107.jpg
9108,9215 Celeste Court,"Fontana, CA",119,4,2,2272,429900,9108.jpg
9109,547 E El Morado Court,"Ontario, CA",258,3,2,1100,429900,9109.jpg
9110,7670 Emerald Avenue,"Fontana, CA",119,4,3,1596,454999,9110.jpg
9111,12003 Weeping Willow Lane,"Fontana, CA",119,4,3,1751,419000,9111.jpg
9112,60460 Granada Drive,"Joshua Tree, CA",160,3,2,1144,399000,9112.jpg
9113,230 Nanette Street,"Redlands, CA",304,3,2,1587,429900,9113.jpg
9114,3261 S Quincy Way,"Ontario, CA",258,3,2.1,1379,415000,9114.jpg
9115,15163 Randall Avenue,"Fontana, CA",119,3,1,945,450000,9115.jpg
9116,8941 Guava Court,"Fontana, CA",119,4,2,1913,435000,9116.jpg
9117,632 E G Street,"Ontario, CA",258,3,1,1036,399900,9117.jpg
9119,8536 Tamarind Avenue,"Fontana, CA",119,3,2,1419,430888,9119.jpg
9120,16974 Walnut Court,"Fontana, CA",119,4,3,1726,419888,9120.jpg
9121,13494 Columbus Court,"Fontana, CA",119,3,2,1172,424999,9121.jpg
9122,2508 S Arcadian Shores Road,"Ontario, CA",258,3,2,1080,449900,9122.jpg
9123,6071 Riverside Avenue,"Rialto, CA",307,3,2,1803,440000,9123.jpg
9124,12266 Ridge Crest Drive,"Yucaipa, CA",413,3,2,1882,423500,9124.jpg
9125,655 W Hawthorne Street,"Ontario, CA",258,3,1.1,1150,442000,9125.jpg
9126,439 Tanglewood Drive,"Big Bear, CA",38,4,2,1708,399900,9126.jpg
9128,190 S 3rd Avenue,"Upland, CA",381,2,1,900,399000,9128.jpg
9129,3323 Crowfoot Road,"San Bernardino, CA",318,3,2,1855,445000,9129.jpg
9131,115 S Center Street,"Redlands, CA",304,3,1.1,1484,409000,9131.jpg
9132,737 S Wisteria Avenue,"Rialto, CA",307,4,4,1794,410000,9132.jpg
9133,6570 Bristol Avenue,"Fontana, CA",119,3,2.1,1596,449900,9133.jpg
9134,22240 De Berry Street,"Grand Terrace, CA",131,3,2,1567,409000,9134.jpg
9135,8843 San Diego Drive,"Yucca Valley, CA",414,4,4,3579,425000,9135.jpg
9136,1751 N Date Avenue,"Rialto, CA",307,4,2,1650,420000,9136.jpg
9137,14490 Oak Knoll Circle,"Fontana, CA",119,3,2,1258,399000,9137.jpg
9139,33302 Golden Meadow Court,"Yucaipa, CA",413,6,3,2639,449950,9139.jpg
9141,720 Solano Way,"Redlands, CA",304,4,2.1,1931,439000,9141.jpg
9142,15645 Mallory Drive,"Fontana, CA",119,5,2,1433,395000,9142.jpg
9143,14978 Palm Street,"Hesperia, CA",143,4,3,2140,395000,9143.jpg
9144,1132 Edna Street,"Wrightwood, CA",411,2,2,1819,419900,9144.jpg
9145,10015 Rose Drive,"Oak Hills, CA",251,3,2.1,2684,450000,9145.jpg
9146,6041 Shepherd Drive,"San Bernardino, CA",318,3,3,1560,399000,9146.jpg
9147,6404 Airway Avenue,"Yucca Valley, CA",414,4,2,2313,399000,9147.jpg
9148,29461 Polo Street,"Highland, CA",145,4,3,1946,419900,9148.jpg
9149,4912 Rosewood Street,"Montclair, CA",222,3,1,939,415000,9149.jpg
9150,26822 Huron Drive,"Lake Arrowhead, CA",182,3,3,1852,449000,9150.jpg
9151,931 Calaveras Avenue,"Ontario, CA",258,4,2,1150,439900,9151.jpg
9152,43158 Sunset Drive,"Big Bear, CA",38,2,2,2020,439900,9152.jpg
9153,15615 Jackson Drive,"Fontana, CA",119,3,2.1,1560,430000,9153.jpg
9154,15563 Riviera Lane,"Fontana, CA",119,3,2.1,1653,400000,9154.jpg
9155,16194 Trailwinds Drive,"Fontana, CA",119,4,3,2292,410000,9155.jpg
9156,832 Elysian Boulevard,"Big Bear, CA",38,3,2,1450,399000,9156.jpg
9157,12310 Whistler Street,"Grand Terrace, CA",131,3,2,1488,419900,9157.jpg
9158,1267 Via Antibes,"Redlands, CA",304,4,3,2041,419000,9158.jpg
9159,737 Silver Tip Drive,"Big Bear, CA",38,4,2.1,1504,429000,9159.jpg
9161,7562 Honeysuckle Street,"Fontana, CA",119,3,2.1,1617,424000,9161.jpg
9162,13594 Silversand Street,"Victorville, CA",391,5,4,3682,417000,9162.jpg
9164,8035 San Remo Court,"Fontana, CA",119,3,2.1,1754,449900,9164.jpg
9165,11460 Springrock Lane,"Fontana, CA",119,4,2.1,1799,395000,9165.jpg
9166,1204 Del Haven Court,"Redlands, CA",304,3,2,1395,399900,9166.jpg
9167,12618 3rd Street,"Chino, CA",79,2,1,1010,425000,9167.jpg
9169,13018 Monterey Drive,"Yucaipa, CA",413,4,3,2062,439000,9169.jpg
9170,4526 Brookview Court,"Chino Hills, CA",78,3,1.1,1300,399000,9170.jpg
9171,11168 Dandelion Lane,"Apple Valley, CA",15,5,4,2823,410000,9171.jpg
9172,63449 Rocking Chair Road,"Joshua Tree, CA",160,1,1,1260,399900,9172.jpg
9173,6752 Country Oaks Drive,"Highland, CA",145,5,3,2244,455000,9173.jpg
9174,1226 Via Palermo,"Redlands, CA",304,4,2.1,1832,435000,9174.jpg
9175,933 S Caldwell Avenue,"Ontario, CA",258,3,1,992,432900,9175.jpg
9176,18026 Crabapple Court,"San Bernardino, CA",318,4,2.1,1821,419900,9176.jpg
9177,7842 Lavender Court,"Highland, CA",145,3,2.1,1621,409900,9177.jpg
9178,10897 Sunnyside Drive,"Yucaipa, CA",413,4,2.1,2234,405000,9178.jpg
9180,19155 Saddle Lane,"Apple Valley, CA",15,5,3,2467,442000,9180.jpg
9181,711 W I Street,"Ontario, CA",258,2,1,1158,415000,9181.jpg
9182,7965 Mango Avenue,"Fontana, CA",119,4,2,1644,420000,9182.jpg
9183,8484 Macron Street,"Oak Hills, CA",251,4,2,2339,445000,9183.jpg
9184,13673 W Constitution Way,"Fontana, CA",119,3,2.1,1604,453000,9184.jpg
9185,159 Velwood Drive,"Redlands, CA",304,3,0,1648,450000,9185.jpg
9186,510 N PALM Avenue,"Ontario, CA",258,3,2,1170,399000,9186.jpg
9187,1240 Pine Lane,"Big Bear, CA",38,5,2.1,2488,449900,9187.jpg
9188,15551 Carrera Drive,"Fontana, CA",119,4,3,1764,419800,9188.jpg
9189,18125 Orange Street,"Hesperia, CA",143,4,3,3169,449500,9189.jpg
9190,268 N Wisteria Avenue,"Rialto, CA",307,4,2,1377,399900,9190.jpg
9192,11336 Rio Camino Court,"Fontana, CA",119,4,2.1,1974,425900,9192.jpg
9193,6227 Idyllwild Court,"Rialto, CA",307,4,2,1939,429800,9193.jpg
9195,537 W J Street,"Ontario, CA",258,3,1.1,1458,449000,9195.jpg
9196,4027 Blackberry Drive,"San Bernardino, CA",318,4,2.1,2353,455000,9196.jpg
9197,236 E Edgemont Drive,"San Bernardino, CA",318,4,3,1925,395000,9197.jpg
9198,250 Riverview Drive,"Redlands, CA",304,3,3.1,1897,425000,9198.jpg
9199,11051 Walnut Street,"Bloomington, CA",40,4,3,2124,449000,9199.jpg
9200,479 Casey Court,"Colton, CA",83,3,2.1,1406,395000,9200.jpg
9201,1257 Sand Canyon Court,"Big Bear, CA",38,4,2,1524,399900,9201.jpg
9202,43489 Sheephorn Road,"Big Bear, CA",38,3,2,1738,399900,9202.jpg
9203,1643 Low Lane,"Chino Hills, CA",78,3,1,1380,439880,9203.jpg
9204,42504 Alta Vista Avenue,"Big Bear, CA",38,3,2,1455,399900,9204.jpg
9205,622 W YALE Street,"Ontario, CA",258,2,1,1098,430000,9205.jpg
9206,7469 Redwood Avenue,"Hesperia, CA",143,4,2,2322,415000,9206.jpg
9207,2675 Viking Lane,"Running Springs, CA",316,4,3,2390,396000,9207.jpg
9208,6645 Escondido Avenue,"Oak Hills, CA",251,4,3,2024,449910,9208.jpg
9209,225 s j st,"San Bernardino, CA",318,5,3,1985,424990,9209.jpg
9210,227 s j st,"San Bernardino, CA",318,5,3,1985,424990,9210.jpg
9211,18024 Ivy Avenue,"Fontana, CA",119,3,1.1,1729,399900,9211.jpg
9212,43120 SILVER TIP Drive,"Big Bear, CA",38,4,2,2948,435000,9212.jpg
9214,4830 Genevieve Street,"San Bernardino, CA",318,5,2,1858,399000,9214.jpg
9215,3544 Rosena Ranch Road,"San Bernardino, CA",318,4,3,2331,445000,9215.jpg
9216,17280 Mesa Avenue,"Fontana, CA",119,4,2,1417,438000,9216.jpg
9217,1426 W Jackson Street,"Rialto, CA",307,3,2,1240,395000,9217.jpg
9219,17795 Sunburst Road,"Victorville, CA",391,4,3,2498,410000,9219.jpg
9221,15393 Ridgecrest Drive,"Fontana, CA",119,5,2.1,2225,439000,9221.jpg
9223,1139 W 19TH Street,"San Bernardino, CA",318,5,3,1880,399000,9223.jpg
9224,16135 Palm Street,"Hesperia, CA",143,3,2,1730,399000,9224.jpg
9225,3392 N Carnation Drive,"Rialto, CA",307,4,3,1635,439888,9225.jpg
9226,34978 Hollyoak Way,"Yucaipa, CA",413,4,2.1,1951,399000,9226.jpg
9227,33839 Woody Lane,"Yucaipa, CA",413,4,2,1611,404999,9227.jpg
9228,1450 Gilbert J Adame Court,"Colton, CA",83,5,3,2513,435000,9228.jpg
9229,7591 Fairway Drive,"Yucca Valley, CA",414,3,2,1706,425000,9229.jpg
9230,3941 St. Alberta Paseo Drive,"Ontario, CA",258,3,2,1470,431080,9230.jpg
9231,13570 Sutter Court,"Fontana, CA",119,3,2.1,1322,430000,9231.jpg
9232,443 Brentwood Drive,"Lake Arrowhead, CA",182,3,3,1978,399000,9232.jpg
9233,8920 Poppy Road,"Adelanto, CA",2,3,2.1,4680,425000,9233.jpg
9234,10290 Felipe,"Montclair, CA",222,3,1.1,1145,430000,9234.jpg
9235,13516 Jennifer Lane,"Yucaipa, CA",413,4,3,1952,449000,9235.jpg
9236,2915 S Meadowbrook Place,"Ontario, CA",258,4,2,1318,454900,9236.jpg
9238,33461 Rosemond Street,"Yucaipa, CA",413,5,2,2377,425000,9238.jpg
9239,11337 Jacaranda Circle,"Fontana, CA",119,5,3,2017,424888,9239.jpg
9241,43826 Canyon Crest Drive,"Big Bear, CA",38,2,2,1174,444900,9241.jpg
9243,525 Angeles Boulevard,"Big Bear, CA",38,3,2,1566,399900,9243.jpg
9244,1050 Canyon Road,"Fawnskin, CA",117,3,2.1,1172,439900,9244.jpg
9245,816 Virginia Avenue,"Ontario, CA",258,3,1,1400,399900,9245.jpg
9246,1200 Constellation Drive,"Big Bear, CA",38,3,2.1,2180,399900,9246.jpg
9247,15866 Vienna Lane,"Fontana, CA",119,3,2.1,2323,455000,9247.jpg
9248,2536 W Sunrise Drive,"Rialto, CA",307,4,3,1895,439000,9248.jpg
9249,417 Curly Drive,"Big Bear City, CA",36,3,2,1859,429900,9249.jpg
9250,8256 Mango Avenue,"Fontana, CA",119,3,2,1771,408000,9250.jpg
9251,1003 Fawnskin Drive,"Fawnskin, CA",117,3,2,1494,429900,9251.jpg
9252,27928 St Bernard Lane,"Lake Arrowhead, CA",182,4,4,2736,448000,9252.jpg
9253,34711 Sunlight Drive,"Yucaipa, CA",413,4,3,1781,395000,9253.jpg
9254,11568 Oakwood Court,"Yucaipa, CA",413,3,2,1837,398000,9254.jpg
9255,1815 Nob Hill Circle,"Running Springs, CA",316,4,2.1,2621,439000,9255.jpg
9256,7442 Shorthorn,"Chino, CA",79,3,2.1,1789,451380,9256.jpg
9257,8 Fredalba Road,"Running Springs, CA",316,3,2.1,1600,449000,9257.jpg
9258,3711 Big Canyon Court,"San Bernardino, CA",318,4,3,2223,448000,9258.jpg
9259,622 YUCCA Street,"Ontario, CA",258,3,1,1081,430000,9259.jpg
9260,7430 Shorthorn Street,"Chino, CA",79,3,2.1,1732,443880,9260.jpg
9261,53975 Pinon Drive,"Yucca Valley, CA",414,2,3,2086,399000,9261.jpg
9262,50075 Matzene Drive,"Morongo Valley, CA",229,3,2,2292,439500,9262.jpg
9263,1119 N Campus Avenue,"Ontario, CA",258,3,1,1144,450000,9263.jpg
9264,15476 Daybreak Lane,"Fontana, CA",119,5,2.1,2225,430000,9264.jpg
9265,30134 Skyline Drive,"Running Springs, CA",316,4,3.1,2808,419900,9265.jpg
9266,5977 Farrelo Road,"Yucca Valley, CA",414,3,2,2156,415000,9266.jpg
9267,11908 Verona Drive,"Fontana, CA",119,4,3,1764,418000,9267.jpg
9268,933 N Elmwood Avenue,"Rialto, CA",307,3,2.1,1488,395000,9268.jpg
9270,5687 Golondrina Drive,"San Bernardino, CA",318,3,2,1431,399000,9270.jpg
9271,440 W Heather Street,"Rialto, CA",307,3,2,1682,419900,9271.jpg
9272,17710 Anise Drive,"San Bernardino, CA",318,3,2.1,1821,419900,9272.jpg
9273,2367 Maple Street,"San Bernardino, CA",318,3,2,1662,397500,9273.jpg
9274,2250 John Matich Drive,"Colton, CA",83,4,2.1,1943,449000,9274.jpg
9275,7143 Petaluma Drive,"Fontana, CA",119,3,2.1,2758,480000,9275.jpg
9276,944 Hartzell Avenue,"Redlands, CA",304,4,2,1862,445000,9276.jpg
9277,1387 La Crescenta Drive,"Big Bear, CA",38,4,3,2009,499900,9277.jpg
